Timestamp,Device_Name,Event_Type,Severity,Duration_Minutes,Source_IP,Destination_IP,Port_Number,Protocol,Resolved
2024-02-18 01:37:00,Access_Point_Y,Hardware Failure,MEDIUM,96.0,192.168.243.103,10.0.103.183,4287,TLS,Yes
2024-01-31 19:47:00,Srv C,Hardware Failure,moderate,163.0,192.168.244.130,10.0.247.65,5221,TLS,Yes
2024-01-30 20:19:00,DB_Z,Unauthorized Access,MEDIUM,156.0,192.168.56.172,10.0.219.110,1021,tcp,Yes
2024-02-18 04:38:00,Router A,Unauthorized Access,critical,74.0,192.168.121.125,10.0.78.14,4639,ICMP,Yes
2024-01-01 23:32:00,Firewall X,Downtime,low,102.0,192.168.243.4,10.0.184.84,4062,QUIC,No
2024-01-06 18:52:00,Router A,DDoS Attack,low,172.0,192.168.94.7,10.0.115.242,6567,TLS,Yes
02/02/2024 09:13,Server_C,Slow Network,moderate,26.0,192.168.221.228,10.0.85.133,5461,udp,No
2024-01-01 10:00:00,Router A,Downtime,CRITICAL,81.0,192.168.216.103,10.0.117.210,3106,Tcp,No
2024-01-31 07:03:00,DB_Z,Firmware Crash,LOW,,192.168.78.51,10.0.9.84,605,ICMP,No
2024-02-11 20:16:00,Server_C,Hardware Failure,CRITICAL,147.0,192.168.175.221,10.0.203.82,5317,UDP,Yes
2024-01-03 02:15:00,Access_Point_Y,Hardware Failure,high,163.0,192.168.123.230,10.0.253.246,511,tcp,No
2024-01-30 02:29:00,Access_Point_Y,Packet Loss,CRITICAL,79.0,192.168.231.227,10.0.37.129,93,UDP,Yes
2024-01-26 02:55:00,Access_Point_Y,Downtime,MEDIUM,115.0,192.168.75.27,10.0.64.192,787,Tcp,Yes
2024-01-19 01:06:00,Switch-B,Packet Loss,high,35.0,192.168.114.11,10.0.106.134,4915,tcp,Yes
2024-02-10 08:50:00,Router A,Slow Network,LOW,,192.168.189.209,10.0.34.186,6444,icmp,Yes
02/02/2024 10:19,Router A,Unauthorized Access,Severe,115.0,192.168.34.56,10.0.200.78,3832,tcp,No
01/26/2024 01:55,DB_Z,Hardware Failure,MEDIUM,160.0,192.168.241.120,10.0.161.124,4695,udp,No
2024-01-13 07:22:00,Router A,Connection Lost,med,30.0,192.168.172.3,10.0.80.28,2662,Tcp,No
2024-02-14 08:38:00,Server_C,Downtime,LOW,87.0,192.168.93.138,10.0.75.47,6206,DNS,No
2024-01-05 12:29:00,Access_Point_Y,Hardware Failure,low,163.0,192.168.92.161,10.0.155.255,5028,UDP,Yes
2024-01-09 16:55:00,Switch-B,High Latency,CRITICAL,65.0,192.168.163.31,10.0.148.87,3922,UDP,No
2024-01-06 13:31:00,Load_Balancer_1,Hardware Failure,moderate,63.0,192.168.78.104,10.0.90.85,1498,icmp,Yes
2024-01-31 11:20:00,Firewall X,Connection Lost,critical,27.0,192.168.174.235,10.0.214.92,686,Tcp,Yes
2024-02-08 23:39:00,Firewall X,Packet Loss,med,41.0,192.168.120.19,10.0.207.116,4494,QUIC,Yes
2024-01-16 01:26:00,Load_Balancer_1,Hardware Failure,critical,162.0,192.168.190.20,10.0.80.5,4622,tcp,No
2024-01-09 00:52:00,Load_Balancer_1,Connection Lost,med,156.0,192.168.103.127,10.0.194.163,1202,DNS,No
2024-01-27 04:59:00,Router A,Hardware Failure,MEDIUM,65.0,192.168.49.147,10.0.140.75,2602,DNS,No
2024-01-19 03:22:00,Firewall X,High Latency,LOW,174.0,192.168.97.146,10.0.37.119,1026,UDP,No
2024-01-27 20:08:00,Access_Point_Y,DDoS Attack,critical,77.0,192.168.144.216,10.0.37.218,2581,Tcp,No
2024-01-06 21:11:00,Switch-B,Unauthorized Access,critical,103.0,192.168.172.127,10.0.93.108,1491,ICMP,Yes
2024-01-08 13:33:00,Server_C,Unauthorized Access,critical,155.0,192.168.120.77,10.0.209.243,1485,udp,No
2024-01-01 15:29:00,Load_Balancer_1,Hardware Failure,moderate,27.0,192.168.93.15,10.0.31.28,Unknown,tcp,No
2024-02-07 05:49:00,Router A,Slow Network,LOW,80.0,192.168.177.176,10.0.4.197,155,tcp,Yes
2024-01-02 04:36:00,Router A,Unauthorized Access,critical,70.0,192.168.65.247,10.0.215.246,5704,QUIC,Yes
2024-02-11 09:20:00,DB_Z,High Latency,med,164.0,192.168.213.130,10.0.232.101,542,UDP,Yes
2024-02-02 05:30:00,Switch-B,Firmware Crash,moderate,72.0,192.168.218.75,10.0.178.48,1111,udp,No
01/06/2024 13:39,Server_C,Connection Lost,high,159.0,192.168.218.136,10.0.202.59,426,UDP,Yes
2024-02-09 14:40:00,Firewall X,Slow Network,low,76.0,192.168.140.70,10.0.23.164,2573,Tcp,Yes
2024-02-03 08:26:00,Load_Balancer_1,Firmware Crash,med,103.0,192.168.201.34,10.0.135.128,7130,TLS,Yes
2024-01-26 03:36:00,Load_Balancer_1,Downtime,moderate,146.0,192.168.56.189,10.0.73.58,3445,icmp,No
2024-01-08 22:43:00,Server_C,Packet Loss,high,156.0,192.168.81.252,10.0.67.26,4158,UDP,Yes
2024-02-02 21:57:00,Load_Balancer_1,Unauthorized Access,critical,106.0,192.168.89.174,10.0.173.24,6255,TLS,No
2024-01-31 06:01:00,Server_C,DDoS Attack,CRITICAL,100.0,192.168.232.99,10.0.120.10,4612,DNS,Yes
2024-01-25 03:16:00,Router A,Packet Loss,High,93.0,192.168.127.116,10.0.126.45,5944,ICMP,No
2024-02-09 22:55:00,Edge_Proxy,Hardware Failure,Severe,155.0,192.168.80.234,10.0.169.53,2844,udp,Yes
2024-02-03 15:37:00,Edge_Proxy,Connection Lost,High,149.0,192.168.146.239,10.0.45.182,4884,udp,Yes
2024-02-02 23:27:00,Edge_Proxy,Connection Lost,High,81.0,192.168.233.89,10.0.53.145,6511,ICMP,Yes
2024-01-26 04:38:00,Switch-B,Hardware Failure,Severe,29.0,192.168.23.44,10.0.16.135,309,tcp,No
2024-02-08 03:27:00,Edge_Proxy,Unauthorized Access,low,61.0,192.168.119.156,10.0.8.87,7843,ICMP,No
2024-01-16 21:08:00,Router A,DDoS Attack,med,164.0,192.168.235.168,10.0.8.28,4573,icmp,No
2024-01-31 16:09:00,Router A,Downtime,moderate,51.0,192.168.145.187,10.0.166.223,3146,TLS,No
2024-01-27 15:08:00,Switch-B,High Latency,med,14.0,192.168.75.135,10.0.119.72,1629,icmp,No
2024-01-13 22:02:00,Switch-B,Downtime,High,140.0,192.168.107.128,10.0.84.231,7638,tcp,No
2024-02-17 03:04:00,Edge_Proxy,Firmware Crash,high,41.0,192.168.221.0,10.0.202.87,4709,QUIC,No
2024-02-06 13:14:00,Router A,Hardware Failure,CRITICAL,163.0,192.168.230.116,10.0.89.72,5214,udp,Yes
2024-01-23 15:02:00,Access_Point_Y,DDoS Attack,critical,108.0,192.168.208.116,10.0.30.30,7357,TLS,No
2024-01-19 05:13:00,Firewall X,Firmware Crash,moderate,119.0,192.168.83.187,10.0.38.121,6282,UDP,No
2024-02-02 18:28:00,DB_Z,Connection Lost,critical,47.0,192.168.213.38,10.0.198.160,628,QUIC,Yes
2024-02-10 04:25:00,Switch-B,Downtime,CRITICAL,172.0,192.168.37.121,10.0.137.9,2625,ICMP,Yes
2024-01-21 18:22:00,Edge_Proxy,Firmware Crash,low,177.0,192.168.142.8,10.0.146.229,3674,Tcp,Yes
01/23/2024 10:34,Load_Balancer_1,High Latency,LOW,70.0,192.168.163.217,10.0.105.76,5921,ICMP,No
2024-01-06 17:32:00,Router A,Connection Lost,critical,37.0,192.168.13.232,10.0.232.38,5243,Tcp,No
2024-02-04 20:28:00,DB_Z,DDoS Attack,low,153.0,192.168.172.69,10.0.129.31,7838,tcp,No
2024-01-27 18:30:00,Switch-B,DDoS Attack,critical,46.0,192.168.11.234,10.0.25.234,5720,ICMP,Yes
2024-01-01 13:49:00,Access_Point_Y,Slow Network,critical,171.0,192.168.48.203,10.0.230.124,3708,tcp,Yes
2024-01-27 14:00:00,Srv C,DDoS Attack,Severe,133.0,192.168.135.224,10.0.89.95,4175,Tcp,Yes
2024-01-13 22:50:00,Server_C,Hardware Failure,moderate,159.0,192.168.209.105,10.0.79.180,7768,icmp,No
2024-01-19 05:35:00,Switch-B,Unauthorized Access,LOW,33.0,192.168.180.236,10.0.130.97,4277,TLS,No
2024-01-10 23:58:00,Access_Point_Y,Hardware Failure,moderate,,192.168.146.255,10.0.95.24,7548,icmp,No
2024-01-09 19:03:00,Firewall X,Unauthorized Access,med,81.0,192.168.68.138,10.0.3.225,99,QUIC,Yes
2024-01-08 14:54:00,Load_Balancer_1,Hardware Failure,high,22.0,192.168.199.185,10.0.21.1,3582,Tcp,No
02/05/2024 11:35,DB_Z,Packet Loss,LOW,,192.168.104.20,10.0.155.47,2930,QUIC,No
2024-01-19 13:10:00,Server_C,Unauthorized Access,med,130.0,192.168.109.228,10.0.141.225,632,tcp,Yes
2024-02-06 01:17:00,Switch-B,Hardware Failure,critical,64.0,192.168.58.34,10.0.231.18,6573,tcp,Yes
2024-01-08 05:38:00,Router A,Firmware Crash,LOW,15.0,192.168.68.206,10.0.80.55,4258,icmp,Yes
2024-02-16 20:31:00,Switch-B,Hardware Failure,High,54.0,192.168.121.242,10.0.132.180,5747,QUIC,No
2024-02-07 04:09:00,Firewall X,Firmware Crash,Severe,137.0,192.168.16.143,10.0.38.154,2824,DNS,Yes
2024-02-04 21:33:00,Srv C,Slow Network,med,153.0,192.168.8.108,10.0.57.233,2631,Tcp,No
2024-01-03 07:39:00,Server_C,High Latency,LOW,118.0,192.168.54.173,10.0.181.78,7123,ICMP,Yes
2024-01-21 23:10:00,Router A,Slow Network,moderate,172.0,192.168.215.80,10.0.33.19,7575,icmp,No
2024-02-14 07:41:00,Router A,Slow Network,med,116.0,???.???.???.???,10.0.184.215,3869,tcp,No
2024-01-26 21:51:00,Firewall X,Connection Lost,MEDIUM,51.0,192.168.179.104,10.0.102.92,6440,DNS,Yes
2024-01-05 06:34:00,Firewall X,High Latency,high,87.0,192.168.111.155,10.0.124.130,1532,udp,No
2024-02-04 19:21:00,Server_C,Firmware Crash,High,131.0,192.168.80.67,10.0.61.242,6592,icmp,Yes
2024-01-15 08:48:00,Server_C,DDoS Attack,low,92.0,192.168.108.8,10.0.6.62,40,DNS,Yes
2024-02-06 10:02:00,Srv C,Slow Network,LOW,34.0,192.168.117.80,10.0.232.213,1870,ICMP,Yes
2024-01-08 06:19:00,Router A,Connection Lost,low,137.0,???.???.???.???,10.0.198.224,3834,TLS,No
2024-01-14 08:48:00,Firewall X,Packet Loss,LOW,90.0,???.???.???.???,10.0.142.242,6552,tcp,No
2024-01-29 03:50:00,Router A,Packet Loss,MEDIUM,16.0,192.168.98.166,10.0.112.213,7136,ICMP,Yes
2024-01-11 02:04:00,Router A,Slow Network,High,136.0,192.168.67.168,10.0.236.98,5122,ICMP,No
2024-01-25 20:21:00,Router A,High Latency,Severe,166.0,192.168.176.237,10.0.227.230,4016,icmp,No
2024-02-09 17:53:00,Router A,High Latency,moderate,139.0,192.168.178.247,10.0.119.210,104,tcp,Yes
2024-02-05 05:03:00,Access_Point_Y,Hardware Failure,MEDIUM,130.0,192.168.35.77,10.0.140.27,7775,ICMP,Yes
2024-01-26 11:27:00,DB_Z,High Latency,MEDIUM,65.0,192.168.64.168,10.0.236.133,4949,tcp,No
2024-02-17 03:40:00,Access_Point_Y,High Latency,moderate,47.0,192.168.12.99,10.0.148.201,3830,tcp,Yes
2024-01-24 21:07:00,Srv C,Slow Network,Severe,96.0,192.168.203.179,10.0.137.95,6974,ICMP,No
2024-02-16 13:11:00,Edge_Proxy,Hardware Failure,moderate,56.0,192.168.26.235,10.0.229.156,1644,UDP,No
2024-01-25 22:43:00,Server_C,Downtime,MEDIUM,113.0,192.168.149.187,10.0.233.211,4120,Tcp,No
2024-01-20 06:56:00,Router A,Firmware Crash,high,111.0,192.168.35.104,10.0.127.21,4669,udp,No
2024-01-08 13:20:00,Edge_Proxy,Unauthorized Access,moderate,172.0,192.168.201.50,10.0.200.2,1588,Tcp,Yes
2024-01-04 14:21:00,Router A,Firmware Crash,med,63.0,192.168.7.171,10.0.200.155,3705,udp,No
2024-01-20 13:23:00,Router A,High Latency,moderate,17.0,192.168.93.6,10.0.114.136,6586,udp,No
2024-01-01 14:27:00,Router A,High Latency,High,62.0,192.168.82.144,10.0.254.223,5790,QUIC,No
2024-01-12 00:27:00,Access_Point_Y,DDoS Attack,High,96.0,192.168.12.136,10.0.195.60,1177,icmp,Yes
2024-01-04 10:20:00,DB_Z,Unauthorized Access,high,57.0,192.168.199.92,10.0.137.91,970,QUIC,No
2024-02-17 01:55:00,DB_Z,Connection Lost,MEDIUM,16.0,192.168.21.162,10.0.32.73,5048,Tcp,Yes
2024-01-11 01:10:00,Access_Point_Y,Slow Network,critical,11.0,192.168.221.195,10.0.80.115,5436,UDP,Yes
2024-01-12 12:36:00,Access_Point_Y,Packet Loss,high,121.0,192.168.19.198,10.0.38.174,5356,tcp,Yes
2024-01-14 11:58:00,Edge_Proxy,Slow Network,med,42.0,192.168.19.76,10.0.27.26,7343,udp,Yes
02/17/2024 08:42,Router A,High Latency,high,96.0,192.168.213.213,10.0.183.114,2308,DNS,Yes
2024-02-18 00:24:00,Router A,Downtime,LOW,55.0,192.168.54.160,10.0.168.6,5281,udp,No
01/11/2024 03:53,Switch-B,Firmware Crash,moderate,128.0,192.168.23.208,10.0.153.132,7495,udp,No
2024-01-31 12:13:00,Switch-B,Packet Loss,MEDIUM,139.0,192.168.76.39,10.0.159.118,7776,udp,No
2024-01-12 17:29:00,Edge_Proxy,Downtime,CRITICAL,135.0,192.168.218.220,10.0.204.74,6218,icmp,Yes
2024-01-18 09:23:00,Load_Balancer_1,Connection Lost,Severe,26.0,192.168.78.65,10.0.235.26,4821,QUIC,Yes
2024-02-16 17:52:00,Access_Point_Y,Connection Lost,MEDIUM,48.0,192.168.228.221,10.0.68.160,5160,ICMP,No
2024-01-13 11:43:00,Router A,Connection Lost,LOW,127.0,192.168.72.186,10.0.82.75,2260,icmp,No
2024-02-04 05:44:00,Access_Point_Y,Unauthorized Access,Severe,90.0,192.168.103.90,10.0.238.222,7800,tcp,Yes
2024-01-29 16:37:00,Router A,Unauthorized Access,low,12.0,192.168.152.130,10.0.217.191,6994,TLS,No
2024-02-12 20:04:00,Edge_Proxy,Downtime,Severe,70.0,???.???.???.???,10.0.181.248,5937,icmp,No
2024-02-13 08:55:00,Switch-B,Packet Loss,High,178.0,192.168.183.37,10.0.88.147,2432,ICMP,No
2024-02-09 08:20:00,Switch-B,DDoS Attack,LOW,166.0,192.168.121.63,10.0.253.171,3752,udp,Yes
2024-01-17 08:09:00,DB_Z,Packet Loss,LOW,58.0,192.168.245.182,10.0.169.126,275,icmp,Yes
2024-01-15 22:05:00,DB_Z,High Latency,moderate,161.0,???.???.???.???,10.0.10.116,1510,UDP,No
01/17/2024 20:45,Switch-B,DDoS Attack,High,25.0,192.168.164.0,10.0.106.79,5908,udp,Yes
2024-01-02 03:12:00,DB_Z,Firmware Crash,Severe,153.0,192.168.229.45,10.0.77.47,4901,DNS,Yes
2024-01-11 01:47:00,Srv C,Firmware Crash,med,20.0,192.168.248.217,10.0.31.173,2674,icmp,Yes
2024-02-08 22:12:00,Router A,High Latency,High,147.0,192.168.205.12,10.0.191.56,965,Tcp,Yes
2024-02-17 10:00:00,Switch-B,High Latency,high,16.0,192.168.198.210,10.0.147.66,6342,TLS,No
2024-01-08 14:13:00,Router A,Firmware Crash,high,86.0,192.168.245.97,10.0.147.226,1902,UDP,No
2024-02-16 01:08:00,Server_C,Slow Network,high,178.0,192.168.108.158,10.0.86.202,2267,UDP,Yes
2024-02-02 21:10:00,Srv C,Downtime,LOW,,192.168.149.193,10.0.202.9,6893,ICMP,No
01/18/2024 16:28,Access_Point_Y,Unauthorized Access,Severe,6.0,192.168.168.232,10.0.113.41,3587,QUIC,No
2024-01-05 04:57:00,Load_Balancer_1,Hardware Failure,LOW,15.0,192.168.137.226,10.0.115.170,2704,ICMP,Yes
2024-01-17 15:10:00,Router A,Unauthorized Access,Severe,115.0,192.168.135.110,10.0.226.16,7450,ICMP,Yes
2024-02-05 06:47:00,Router A,Firmware Crash,high,176.0,192.168.225.129,10.0.254.172,627,UDP,Yes
2024-01-27 02:03:00,Router A,DDoS Attack,low,62.0,192.168.99.93,10.0.63.212,825,icmp,No
02/10/2024 02:29,Server_C,Hardware Failure,low,41.0,192.168.13.83,10.0.1.120,5721,UDP,Yes
2024-02-13 11:42:00,Switch-B,High Latency,MEDIUM,137.0,192.168.178.219,10.0.92.206,1896,tcp,No
2024-01-06 14:18:00,Firewall X,Connection Lost,high,58.0,192.168.248.62,10.0.190.75,Unknown,tcp,Yes
2024-01-20 17:47:00,DB_Z,Slow Network,CRITICAL,96.0,192.168.209.255,10.0.44.115,5987,udp,No
2024-01-01 03:48:00,Edge_Proxy,Packet Loss,med,88.0,192.168.65.14,10.0.0.219,6835,Tcp,Yes
2024-02-14 06:46:00,Firewall X,Slow Network,CRITICAL,90.0,192.168.79.225,10.0.181.249,226,TLS,Yes
2024-01-15 05:33:00,Access_Point_Y,High Latency,moderate,52.0,192.168.238.69,10.0.77.205,5130,icmp,No
2024-01-16 00:57:00,Srv C,Downtime,MEDIUM,96.0,192.168.70.42,10.0.206.64,2401,QUIC,No
2024-01-06 02:18:00,Access_Point_Y,Hardware Failure,moderate,26.0,192.168.202.240,10.0.96.142,4412,ICMP,Yes
2024-01-24 05:07:00,Router A,Hardware Failure,low,157.0,192.168.92.68,10.0.156.63,5270,UDP,Yes
2024-01-13 18:37:00,Server_C,Hardware Failure,High,117.0,192.168.106.223,10.0.6.111,7497,QUIC,Yes
2024-01-09 22:44:00,Router A,Firmware Crash,High,165.0,192.168.123.156,10.0.19.181,5420,ICMP,No
2024-01-29 02:43:00,DB_Z,Connection Lost,Severe,172.0,192.168.135.6,10.0.194.209,1825,TLS,No
02/17/2024 14:43,Server_C,Hardware Failure,moderate,20.0,192.168.55.187,10.0.170.156,4631,tcp,Yes
2024-02-12 21:33:00,Switch-B,Downtime,Severe,,192.168.139.220,10.0.99.249,5100,udp,Yes
2024-01-04 02:32:00,Switch-B,High Latency,moderate,165.0,192.168.140.111,10.0.88.75,625,UDP,Yes
2024-02-14 14:27:00,DB_Z,High Latency,CRITICAL,36.0,192.168.207.194,10.0.96.50,128,udp,No
02/18/2024 01:48,Access_Point_Y,Hardware Failure,low,136.0,192.168.210.216,10.0.166.116,2043,Tcp,No
2024-02-15 13:02:00,Srv C,Unauthorized Access,moderate,77.0,192.168.100.45,10.0.226.125,1058,ICMP,Yes
2024-01-09 04:18:00,Firewall X,Downtime,CRITICAL,18.0,192.168.122.92,10.0.141.181,352,UDP,Yes
2024-01-24 01:04:00,Edge_Proxy,Downtime,high,25.0,192.168.146.143,10.0.82.20,1675,TLS,Yes
2024-01-26 04:21:00,DB_Z,Connection Lost,moderate,77.0,192.168.56.65,10.0.239.15,1503,DNS,Yes
2024-01-03 00:01:00,Router A,Connection Lost,high,131.0,192.168.243.178,10.0.57.108,1649,TLS,No
2024-02-15 18:04:00,Firewall X,Downtime,med,61.0,192.168.179.122,10.0.162.251,2447,TLS,No
2024-01-04 16:58:00,Server_C,Unauthorized Access,med,82.0,192.168.63.205,10.0.254.250,1463,QUIC,No
2024-01-19 02:17:00,Router A,Firmware Crash,med,157.0,192.168.115.6,10.0.70.102,6258,Tcp,No
02/06/2024 13:09,Access_Point_Y,DDoS Attack,CRITICAL,16.0,192.168.138.191,10.0.34.97,2109,icmp,No
2024-02-18 13:11:00,Edge_Proxy,Unauthorized Access,high,96.0,192.168.140.95,10.0.201.251,7226,QUIC,Yes
2024-01-18 09:17:00,Server_C,DDoS Attack,Severe,132.0,192.168.189.145,10.0.167.20,3398,udp,No
2024-01-23 04:04:00,Firewall X,Hardware Failure,med,128.0,192.168.68.108,10.0.254.2,6011,TLS,Yes
2024-01-26 17:58:00,Server_C,Downtime,high,96.0,192.168.83.247,10.0.196.211,6896,DNS,No
2024-02-15 06:16:00,Switch-B,Slow Network,High,,192.168.110.197,10.0.69.154,547,QUIC,Yes
2024-01-24 14:20:00,Router A,Firmware Crash,moderate,101.0,192.168.9.132,10.0.108.169,3883,Tcp,No
01/21/2024 23:42,Router A,High Latency,Severe,25.0,192.168.218.176,10.0.203.138,2080,tcp,Yes
2024-01-04 16:09:00,Access_Point_Y,Slow Network,MEDIUM,138.0,192.168.117.61,10.0.86.51,5776,icmp,Yes
2024-02-12 13:13:00,Server_C,Packet Loss,CRITICAL,120.0,192.168.44.191,10.0.30.251,4243,Tcp,Yes
2024-01-01 14:30:00,Load_Balancer_1,Hardware Failure,med,67.0,192.168.162.36,10.0.30.2,351,Tcp,No
2024-01-26 10:09:00,Load_Balancer_1,Downtime,MEDIUM,145.0,192.168.207.54,10.0.98.101,3290,ICMP,No
2024-01-11 17:04:00,Edge_Proxy,High Latency,LOW,49.0,192.168.90.178,10.0.199.167,7186,udp,Yes
2024-01-19 04:21:00,Access_Point_Y,Firmware Crash,high,87.0,192.168.22.238,10.0.215.118,1176,Tcp,No
2024-01-29 02:26:00,Srv C,Slow Network,med,32.0,192.168.224.121,10.0.55.121,5774,QUIC,Yes
2024-01-01 15:06:00,Router A,Downtime,high,,192.168.168.239,10.0.42.86,6865,QUIC,No
2024-02-09 23:36:00,Edge_Proxy,Downtime,critical,,192.168.243.224,10.0.208.26,7022,icmp,No
02/03/2024 14:32,Server_C,Firmware Crash,Severe,,192.168.190.82,10.0.234.255,3182,DNS,Yes
2024-01-08 08:31:00,Edge_Proxy,Unauthorized Access,med,108.0,192.168.211.40,10.0.246.26,7489,icmp,No
2024-01-23 03:50:00,DB_Z,Hardware Failure,high,119.0,192.168.29.110,10.0.98.252,1789,Tcp,No
2024-02-02 03:30:00,Router A,Unauthorized Access,moderate,83.0,192.168.81.33,10.0.156.90,3005,TLS,No
2024-01-19 14:39:00,Edge_Proxy,Slow Network,low,38.0,192.168.183.141,10.0.153.237,3165,tcp,Yes
2024-01-30 17:23:00,Load_Balancer_1,Connection Lost,critical,13.0,192.168.162.231,10.0.80.45,2146,udp,Yes
2024-02-16 09:21:00,Router A,High Latency,med,106.0,192.168.81.79,10.0.187.253,7436,tcp,No
2024-01-11 20:14:00,Load_Balancer_1,Hardware Failure,moderate,85.0,192.168.221.47,10.0.25.63,3457,DNS,No
2024-02-01 14:43:00,Firewall X,DDoS Attack,LOW,,192.168.13.21,10.0.224.134,1944,udp,No
2024-01-22 13:45:00,Router A,Slow Network,med,22.0,192.168.253.52,10.0.147.141,7473,DNS,Yes
2024-01-18 22:22:00,Edge_Proxy,Packet Loss,CRITICAL,35.0,192.168.74.238,10.0.245.44,6046,tcp,No
2024-01-06 06:21:00,Access_Point_Y,Unauthorized Access,MEDIUM,128.0,192.168.124.79,10.0.50.25,7882,QUIC,No
2024-01-18 23:47:00,Router A,DDoS Attack,CRITICAL,53.0,192.168.249.68,10.0.35.123,6627,TLS,No
2024-02-15 18:26:00,Switch-B,Slow Network,CRITICAL,138.0,192.168.61.216,10.0.127.239,2051,tcp,No
2024-01-26 22:46:00,Switch-B,Packet Loss,CRITICAL,144.0,192.168.113.146,10.0.251.237,1416,tcp,Yes
2024-01-28 11:15:00,Access_Point_Y,High Latency,med,82.0,192.168.166.144,10.0.156.211,559,udp,Yes
2024-01-04 22:52:00,Firewall X,DDoS Attack,critical,81.0,192.168.229.194,10.0.117.231,6971,tcp,Yes
01/09/2024 05:24,Srv C,High Latency,CRITICAL,98.0,192.168.141.248,10.0.165.61,6303,DNS,Yes
2024-01-08 10:22:00,Router A,Unauthorized Access,CRITICAL,108.0,192.168.9.169,10.0.211.82,5674,UDP,No
01/30/2024 23:06,Srv C,Hardware Failure,med,5.0,192.168.97.103,10.0.84.217,3010,icmp,No
2024-01-27 04:45:00,Router A,Hardware Failure,High,148.0,192.168.97.121,10.0.185.117,1559,udp,No
2024-02-01 12:22:00,DB_Z,Unauthorized Access,med,180.0,192.168.236.113,10.0.174.76,699,Tcp,No
2024-02-14 01:55:00,DB_Z,Unauthorized Access,CRITICAL,142.0,192.168.62.221,10.0.182.112,1499,TLS,No
2024-01-22 12:12:00,Load_Balancer_1,Hardware Failure,High,102.0,192.168.145.216,10.0.157.153,443,icmp,No
2024-02-10 21:28:00,DB_Z,Firmware Crash,MEDIUM,170.0,192.168.56.166,10.0.87.96,5245,DNS,No
2024-01-01 15:17:00,Load_Balancer_1,Firmware Crash,high,28.0,192.168.58.59,10.0.198.205,432,Tcp,No
2024-01-20 21:17:00,Server_C,Slow Network,high,18.0,192.168.145.151,10.0.192.43,Unknown,DNS,Yes
2024-01-11 20:23:00,Access_Point_Y,Unauthorized Access,CRITICAL,140.0,192.168.59.2,10.0.144.174,320,icmp,No
2024-02-18 08:32:00,Firewall X,DDoS Attack,med,148.0,192.168.251.101,10.0.28.231,7128,DNS,Yes
2024-01-11 15:28:00,Access_Point_Y,Unauthorized Access,LOW,68.0,192.168.194.230,10.0.53.147,7184,TLS,Yes
2024-01-23 01:59:00,Edge_Proxy,Hardware Failure,critical,155.0,192.168.245.233,10.0.245.80,1440,QUIC,No
2024-01-25 15:34:00,DB_Z,Slow Network,Severe,34.0,192.168.31.181,10.0.183.103,3353,tcp,No
2024-02-02 15:10:00,Router A,Slow Network,low,140.0,192.168.147.158,10.0.102.131,5834,DNS,No
2024-01-17 01:17:00,DB_Z,Hardware Failure,MEDIUM,115.0,192.168.150.88,10.0.212.0,3391,ICMP,Yes
2024-01-29 19:42:00,Access_Point_Y,Slow Network,low,86.0,192.168.12.114,10.0.89.149,5273,ICMP,Yes
2024-02-06 07:26:00,Access_Point_Y,Hardware Failure,CRITICAL,83.0,192.168.174.114,10.0.9.234,2257,icmp,No
2024-01-05 12:18:00,Switch-B,Unauthorized Access,High,77.0,192.168.7.191,10.0.93.137,2223,udp,Yes
02/06/2024 10:01,Router A,DDoS Attack,moderate,163.0,192.168.9.176,10.0.147.210,1653,icmp,Yes
2024-01-23 18:11:00,Switch-B,Hardware Failure,Severe,77.0,192.168.204.56,10.0.174.115,7877,TLS,Yes
2024-01-16 02:53:00,Srv C,Downtime,LOW,134.0,192.168.72.46,10.0.42.21,4848,icmp,Yes
2024-01-09 14:02:00,Switch-B,Downtime,MEDIUM,82.0,192.168.198.220,10.0.51.12,5291,udp,No
2024-02-06 02:57:00,Srv C,Packet Loss,critical,31.0,192.168.46.46,10.0.150.50,2238,Tcp,No
2024-02-17 05:30:00,Load_Balancer_1,Hardware Failure,LOW,14.0,192.168.246.198,10.0.134.115,4590,QUIC,No
01/08/2024 18:20,Router A,Hardware Failure,moderate,169.0,192.168.211.137,10.0.46.71,5809,Tcp,Yes
02/10/2024 09:48,Access_Point_Y,High Latency,LOW,59.0,192.168.56.14,10.0.39.230,4963,tcp,No
2024-01-15 09:50:00,DB_Z,Slow Network,med,114.0,192.168.135.25,10.0.202.98,122,ICMP,No
2024-01-02 23:39:00,Firewall X,Firmware Crash,moderate,157.0,192.168.249.250,10.0.252.198,6968,DNS,No
2024-02-03 10:16:00,Router A,Slow Network,Severe,81.0,192.168.61.110,10.0.202.224,3094,UDP,No
2024-02-17 14:01:00,Firewall X,Hardware Failure,critical,87.0,192.168.56.169,10.0.229.34,3363,UDP,No
2024-01-21 20:05:00,Server_C,High Latency,moderate,102.0,192.168.156.131,10.0.105.20,1043,ICMP,Yes
02/12/2024 10:24,Load_Balancer_1,Hardware Failure,High,149.0,192.168.178.33,10.0.105.180,5168,udp,No
2024-02-11 04:15:00,Switch-B,High Latency,med,98.0,192.168.138.132,10.0.62.178,3380,DNS,No
2024-01-26 23:28:00,Edge_Proxy,Slow Network,MEDIUM,109.0,192.168.112.15,10.0.91.108,1254,TLS,Yes
